location_name,blockgroup_id,distance
On N Nashville Ave From W Gregory St To W Balmoral Ave,'170311006001',0.311561888
On N Neenah Ave From W Gregory St To W Balmoral Ave,'170311006001',0.310932871
On N Normandy Ave From W Devon Ave To W Palatine Ave,'170311002002',0.201746361
On N Oconto Ave From W Jarvis Ave To W Chase Ave,'170310901002',0.198423047
On N Octavia Ave From W Roscoe St To W Belmont Ave,'170311708001',0.391391152
On N Octavia Ave From W Roscoe St To W Belmont Ave,'170311709001',0.000427553
On N Oketo Ave From W Addison St To W School St,'170311704002',0.00038615
On N Oketo Ave From W Addison St To W School St,'170311708002',0.60540045
On N Olcott Ave From W Ibsen St To W Pratt Ave,'170310902005',0.206345569
On N Olcott Ave From W Waveland Ave To W Cornelia Ave,'170311704003',0.169344285
On N Olcott Ave From W Waveland Ave To W Cornelia Ave,'170311708002',0.202406643
On N Elizabeth St From W Grand Ave To W Kinzie St,'170312434002',0.00372819
On N Elizabeth St From W Grand Ave To W Kinzie St,'170318330002',0.000439332
On N Elizabeth St From W Grand Ave To W Kinzie St,'170312434003',0.240650404
On S Prairie Ave From E 79th St To E 80th St,'170314403004',0.202184133
On S Prairie Ave From E 93rd St To E 95th St,'170314903001',0.405787351
On S Prairie Ave From E 93rd St To E 95th St,'170314905002',0.000199472
On W Forest Preserve Ave From N Pontiac Ave To N Panama Ave,'170311706002',0.458895349
On W Forest Preserve Ave From N Pontiac Ave To N Panama Ave,'170311706001',0.122027981
On W Grenshaw St From S Western Ave To S Oakley Blvd,'170312828001',0.198211948
On W Loyola Ave From N Winchester Ave To N Ridge Blvd,'170318306004',0.00011723
On W Loyola Ave From N Winchester Ave To N Ridge Blvd,'170310205003',0.056760458
On W Loyola Ave From N Winchester Ave To N Ridge Blvd,'170310205001',0.036771248
On W Morse Ave From N Western Ave To N Bell Ave,'170310203023',0.005886814
On W Morse Ave From N Western Ave To N Bell Ave,'170310204002',0.339097513
On W Ogden Ave From S Albany Ave To S Farrar Dr,'170318431002',0.142021693
On W Ogden Ave From S Albany Ave To S Farrar Dr,'170318431001',0.435811205
On W Ogden Ave From S Drake Ave To S Trumbull Ave,'170312922001',0.107330675
On W Ogden Ave From S Drake Ave To S Trumbull Ave,'170318414001',0.113093124
On W Ogden Ave From S Homan Ave To S Albany Ave,'170312922001',0.000390497
On W Ogden Ave From S Homan Ave To S Albany Ave,'170318431002',0.226687151
On W Ogden Ave From S Homan Ave To S Albany Ave,'170318416001',0.385147495
On W Ogden Ave From S Homan Ave To S Albany Ave,'170318415002',0.049608494
On W Ogden Ave From S Millard Ave To S Albany Ave,'170312922001',0.1408203
On W Ogden Ave From S Millard Ave To S Albany Ave,'170318414001',0.182366501
On W Ogden Ave From S Millard Ave To S Albany Ave,'170312922002',0.221456633
On W Ogden Ave From S Millard Ave To S Albany Ave,'170318431002',0.227812085
On W Ogden Ave From S Millard Ave To S Albany Ave,'170318416001',0.436820172
On W Ogden Ave From S Springfield Ave To S Ridgeway Ave,'170312924002',0.218730433
On W Ogden Ave From S Springfield Ave To S Ridgeway Ave,'170318414002',0.107973102
On W Pershing Rd From S Damen Ave To S Paulina St,'170315906003',0.404139926
On W Pershing Rd From S Damen Ave To S Paulina St,'170315905001',0.001222217
On W Pershing Rd From S Damen Ave To S Paulina St,'170315907001',0.201673621
On W Forest Preserve Ave From N Olcott Ave To W Irving Park Rd,'170311704001',0.241180348
On W Forest Preserve Ave From N Olcott Ave To W Irving Park Rd,'170311704004',0.268753211
On W Roosevelt Rd From S Albany Ave To S Whipple St,'170318386001',0.097967267
On W Schreiber Ave From N Oak Park Ave To N Natoma Ave,'170311002007',0.001633663
On W Schreiber Ave From N Oak Park Ave To N Natoma Ave,'170311002001',0.269637831
On W Taylor St From S Marshfield Ave To S Loomis St,'170312831002',0.358202171
On W Taylor St From S Marshfield Ave To S Loomis St,'170312832001',0.00082259
On W Taylor St From S Marshfield Ave To S Loomis St,'170318382002',0.103562133
On W Taylor St From S Marshfield Ave To S Loomis St,'170312831001',0.040425653
On W Warren Blvd From N Kedzie Ave To N Sacramento Blvd,'170318369002',0.001589465
On W Warren Blvd From N Kedzie Ave To N Sacramento Blvd,'170318369001',0.405947188
On W Washington Blvd From N Talman Ave To N Leavitt St,'170318371002',0.001529131
On W Washington Blvd From N Talman Ave To N Leavitt St,'170318378001',0.879938611
830-888 E 88th St,'170314408001',0.12734541
1200-1210 N Dearborn St,'170310802023',0.032644076
855-881 N La Salle Dr,'170310810002',0.074907467
3000-3140 N Octavia Ave,'170311709001',0.325467247
7216-7300 N Odell Ave,'170310901002',0.171387767
3912-3970 N Olcott Ave,'170311704004',0.162977754
3914-3990 N Oleander Ave,'170311704004',0.24291724
On W Roosevelt Rd From S Pulaski Rd To S Independence Blvd,'170318430002',0.416899336
On W Roosevelt Rd From S Pulaski Rd To S Independence Blvd,'170318430001',0.051640484
On W Fargo Ave From N Rockwell St To N Western Ave,'170310202004',0.38490593
On W Cermak Rd From S Marshall Blvd To S Rockwell St,'170318407001',0.301479248
On W Cermak Rd From S Marshall Blvd To S Rockwell St,'170318407003',0.404660345
On S Racine Ave From W Congress Pkwy To W Flournoy St,'170318333001',0.194183847
On S Racine Ave From W Congress Pkwy To W Flournoy St,'170318329002',0.03855278
On S Rhodes Ave From E 83rd St To E 84th St,'170314402021',0.205707763
On S Ridgeland Ave From E 90th St To E 91st St,'170314804007',0.001226785
On S Ridgeland Ave From E 90th St To E 91st St,'170314804006',0.201047711
On S Ridgeway Ave From W 26th St To W 27th St,'170313006002',0.001574591
On S Ridgeway Ave From W 26th St To W 27th St,'170313017011',0.202426093
On S Sawyer Ave From W 24th St To W 25th St,'170313008002',0.200898211
On S Throop St From W Madison St To W Van Buren St,'170318329002',0.001200405
On S Throop St From W Madison St To W Van Buren St,'170318331003',0.279601217
On S Throop St From W Madison St To W Van Buren St,'170318331002',0.282503076
On W Coyle Ave From N Rockwell St To N Western Ave,'170310203023',0.399777761
On W Coyle Ave From N Rockwell St To N Western Ave,'170310204002',0.003057587
On S Western Ave From W Congress Pkwy To W Harrison St,'170318380002',0.119491412
On S Western Ave From W Madison St To W Van Buren St,'170312809001',0.176463686
On S Western Ave From W Madison St To W Van Buren St,'170312808001',0.38560669
On S Western Ave From W Madison St To W Van Buren St,'170318378001',0.004135015
On S Yale Ave From W 80th St To W 81st St,'170318424002',0.199354562
On W 15th St From S Central Park Ave To S St Louis Ave,'170318387004',0.100922755
On W 15th St From S Central Park Ave To S St Louis Ave,'170312912002',0.201534031
On W 16th St From S Keeler Ave To S Pulaski Rd,'170312925001',0.40409608
On W 16th St From S Keeler Ave To S Pulaski Rd,'170312924002',0.002119736
On S Vincennes Ave From S Halsted St To S Summit Ave,'170317110002',0.140606795
On W 24th St From S Christiana Ave To S Kedzie Ave,'170313008001',0.301626814
On W 24th St From S Christiana Ave To S Kedzie Ave,'170313009002',0.000964891
On W 25th St From S Sacramento Ave To S California Ave,'170313011002',0.007202802
On W 25th St From S Sacramento Ave To S California Ave,'170313011001',0.400371035
On W 26th St From S Keeler Ave To S Hamlin Ave,'170313005002',0.364681278
On W 26th St From S Keeler Ave To S Hamlin Ave,'170313006002',0.001253508
On W 26th St From S Keeler Ave To S Hamlin Ave,'170313017013',0.039530134
On W 26th St From S Keeler Ave To S Hamlin Ave,'170313018023',0.403576258
On W 28th St From S Pulaski Rd To S Springfield Ave,'170313017022',0.026667059
On W 28th St From S Pulaski Rd To S Springfield Ave,'170313017013',0.178744343
On W 30th St From S Pulaski Rd To S Springfield Ave,'170313017022',0.201677864
On W 30th St From S Pulaski Rd To S Springfield Ave,'170313017021',0.00189152
On W 83rd St From S Emerald Ave To S Vincennes Ave,'170318424003',0.2568421
On W 83rd St From S Emerald Ave To S Vincennes Ave,'170317109002',0.009211213
On W 83rd St From S Emerald Ave To S Vincennes Ave,'170317109001',0.293033006
On W 83rd St From S State St To S Martin St Luther King Dr,'170314403001',0.261073809
On W 83rd St From S State St To S Martin St Luther King Dr,'170314403003',0.268202121
On W 83rd St From S State St To S Martin St Luther King Dr,'170318424002',0.002464958
On W 83rd St From S State St To S Martin St Luther King Dr,'170314403002',0.261743234
On W 85th St From S Paulina St To S Ashland Ave,'170317112002',0.201713163
On W 85th St From S Paulina St To S Ashland Ave,'170317111003',0.00551235
On W 89th St From S Yale Ave To S Holland Rd,'170318340001',0.138564486
On W 89th St From S Yale Ave To S Holland Rd,'170318424002',0.001318229
On W 95th St From S Morgan St To S Halsted St,'170317304001',0.397319991
On W Albion Ave From N Lakewood Ave To N Sheridan Rd,'170310105032',0.182807078
On W Albion Ave From N Lakewood Ave To N Sheridan Rd,'170310104003',0.002171131
On W 23rd St From S Christiana Ave To S Kedzie Ave,'170313008001',0.301394139
On W 23rd St From S Christiana Ave To S Kedzie Ave,'170313009002',0.001050935
On W Ogden Ave From S Millard Ave To S Central Park Ave,'170312922002',0.111067082
On W Ogden Ave From S Hamlin Ave To S Ridgeway Ave,'170312922003',0.042234085
On W Ogden Ave From S Hamlin Ave To S Ridgeway Ave,'170318414002',0.057530198
On W Ogden Ave From S Hamlin Ave To S Ridgeway Ave,'170312924002',0.001938713
On W Ogden Ave From S California Blvd To S Washtenaw Ave,'170318431001',0.00149099
On W Ogden Ave From S California Blvd To S Washtenaw Ave,'170318433001',0.227093505
On W Forest Preserve Ave From N Panama Ave To N Pacific Ave,'170311706001',0.238947738
On W Forest Preserve Ave From N Panama Ave To N Pacific Ave,'170311707003',0.002721091
On W Morse Ave From N Hamilton Ave To N Seeley Ave,'170310204002',0.160718253
On W Ibsen St From N Oriole Ave To N Harlem Ave,'170310902002',0.463186501
On W Ibsen St From N Oriole Ave To N Harlem Ave,'170310902004',0.000250151
On W Ibsen St From N Oriole Ave To N Harlem Ave,'170310902005',0.343351213
On W Foster Ave From N Normandy Ave To N Nashville Ave,'170311007002',0.19997293
On W North Ave From N Nagle Ave To N Natoma Ave,'170312505002',0.370698074
On W Patterson Ave From N Ozanam Ave To N Overhill Ave,'170311705001',0.171501833
3714-3808 N Oleander Ave,'170311704003',0.187897103
3714-3808 N Oleander Ave,'170311704004',0.051870199
On W Roosevelt Rd From S California Ave To S Washtenaw Ave,'170318433001',0.206128767
On W Roosevelt Rd From S St Louis Ave To S Spaulding Ave,'170318430001',0.402914908
On W Taylor St From S Leavitt St To S Hoyne Ave,'170318382001',0.275111493
On W Taylor St From S Western Ave To S Oakley Blvd,'170312828001',0.202617598
On W Taylor St From S Western Ave To S Oakley Blvd,'170318382001',0.000877593
On W Washington Blvd From N Lamon Ave To N Cicero Ave,'170312518004',0.198958041
On W Washington Blvd From N Lamon Ave To N Cicero Ave,'170312518003',0.003084997
830-864 E 89th St,'170314408001',0.032698582
7332-7340 N Greenview Ave,'170310103004',0.021056088
5430-5500 N Natchez Ave,'170311006001',0.109428451
3000-3140 N Odell Ave,'170311709001',0.323136248
3200-3214 N Oketo Ave,'170311708002',0.03059282
On W Farwell Ave From N Bell Ave To N Seeley Ave,'170310204003',0.306731508
On W Pershing Rd From S Wolcott Ave To S Ashland Ave,'170315906003',0.202312726
On W Pershing Rd From S Wolcott Ave To S Ashland Ave,'170316103001',0.120783793
On W Pershing Rd From S Wolcott Ave To S Ashland Ave,'170315907001',0.157906976
On W Pershing Rd From S Wolcott Ave To S Ashland Ave,'170315907002',0.115033504
On W Erie St From N Western Ave To N Leavitt St,'170312429001',0.405023375
On W Erie St From N Western Ave To N Leavitt St,'170312428001',0.008234416
On W Erie St From N Western Ave To N Leavitt St,'170312430002',0.001581453
On W 23rd St From S Marshall Blvd To S Rockwell St,'170318407002',0.300143051
On W 23rd St From S Marshall Blvd To S Rockwell St,'170313012001',0.40535387
On W Cermak Rd From S Karlov Ave To S Harding Ave,'170318434001',0.299440735
On W Cermak Rd From S Karlov Ave To S Harding Ave,'170312924002',0.002979731
3210-3242 N Orange Ave,'170311707003',0.119601022
On S Princeton Ave From W 99th St To W 100th Pl,'170314906001',0.000184421
On S Princeton Ave From W 99th St To W 100th Pl,'170314907003',0.300303531
On S Racine Ave From W Madison St To W Van Buren St,'170318331003',0.328410808
On S Racine Ave From W Madison St To W Van Buren St,'170318331002',0.233148588
On S Rhodes Ave From E 86th St To E 87th St,'170314402022',0.034281502
On S Rhodes Ave From E 86th St To E 87th St,'170314402023',0.169500572
On S Ridgeway Ave From W 15th St To W Ogden Ave,'170312922002',0.196224125
On S Ridgeway Ave From W 15th St To W Ogden Ave,'170312922003',0.431347432
On S Ridgeway Ave From W 15th St To W Ogden Ave,'170318387004',0.204494709
On S Ridgeway Ave From W 15th St To W Ogden Ave,'170318414002',0.013724968
On S Rockwell St From W 18th St To W 19th St,'170312916001',0.116410151
On S Rockwell St From W 18th St To W 19th St,'170318407003',0.084695737
On S Stony Island Ave From E 90th St To E 91st St,'170314803001',0.006275862
On S Stony Island Ave From E 90th St To E 91st St,'170314803002',0.000685885
On S Stony Island Ave From E 90th St To E 91st St,'170314804006',0.20142052
On S Union Ave From W 72nd St To W 73rd St,'170316813002',0.000804461
On S Union Ave From W 72nd St To W 73rd St,'170316813001',0.201606552
On S Wabash Ave From E 92nd St To E 93rd St,'170314903002',0.204282072
On S Western Ave From W Harrison St To W Polk St,'170312828001',0.14360675
On S Western Ave From W Harrison St To W Polk St,'170312827002',0.141697874
On S Western Ave From W Harrison St To W Polk St,'170318380002',0.004781763
On W 14th St From S Keeler Ave To S Pulaski Rd,'170318387003',0.001028619
On W 14th St From S Keeler Ave To S Pulaski Rd,'170312909001',0.404854649
On W 14th St From S Keeler Ave To S Pulaski Rd,'170312909004',0.001504122
On W 21st St From S St Louis Ave To S Homan Ave,'170318414001',0.153915527
On W 21st St From S St Louis Ave To S Homan Ave,'170318417001',0.067294882
On W 25th St From S Christiana Ave To S Kedzie Ave,'170313008002',0.301538532
On W 25th St From S Christiana Ave To S Kedzie Ave,'170313009002',0.001224242
On W 26th St From S Francisco Ave To S Washtenaw Ave,'170313011002',0.250553624
On W 26th St From S Francisco Ave To S Washtenaw Ave,'170313012002',0.154254933
On W 26th St From S Lawndale Ave To S Christiana Ave,'170313008002',0.100847532
On W 26th St From S Lawndale Ave To S Christiana Ave,'170313006002',0.202628899
On W 26th St From S Lawndale Ave To S Christiana Ave,'170313007002',0.40409332
On W 30th St From S Lawndale Ave To S Millard Ave,'170313017023',0.101748734
On W 31st St From S Lawndale Ave To S Homan Ave,'170313017023',0.201458013
On W 31st St From S Lawndale Ave To S Homan Ave,'170318408002',0.001916342
On W 31st St From S Lawndale Ave To S Homan Ave,'170313016002',0.40448307
On W 83rd St From S Morgan St To S Green St,'170317110001',0.001339636
On W 83rd St From S Morgan St To S Green St,'170317110002',0.298640204
On W 85th St From S Damen Ave To S Wood St,'170317112004',0.202475833
On W 85th St From S Damen Ave To S Wood St,'170317112003',0.200339788
On W 88th St From S Racine Ave To S Halsted St,'170317114002',0.706193606
On W 88th St From S Racine Ave To S Halsted St,'170317114003',0.101360147
On W 88th St From S Racine Ave To S Halsted St,'170317115002',0.003799789
On W 90th St From S Halsted St To S Lowe Ave,'170317114002',0.006007079
On W 90th St From S Halsted St To S Lowe Ave,'170317115002',0.302711826
On W 99th St From S Morgan St To S Halsted St,'170317304003',0.055261296
On W 99th St From S Morgan St To S Halsted St,'170317306003',0.337693275
On W 15th St From S Rockwell St To S Western Ave,'170318433001',0.221388849
On W 15th St From S Rockwell St To S Western Ave,'170318429004',0.190040153
2200-2348 W Van Buren St,'170312809001',0.148504821
2200-2348 W Van Buren St,'170318380002',0.065152464
2200-2348 W Van Buren St,'170318380001',0.201193095
3912-3958 N Ottawa Ave,'170311705001',0.039990323
3216-3460 N Page Ave,'170311706001',0.510299011
3500-3546 N Panama Ave,'170311706001',0.115343941
3200-3332 N Pittsburgh Ave,'170311706002',0.253405829
10-34 N Western Ave,'170318378001',0.001361733
2102-2128 S Albany Ave,'170318417001',0.082351204
8900-8910 S Dorchester Ave,'170314803001',0.030360341
8100-8112 S Harvard Ave,'170318424002',0.033478048
1862-1900 S Millard Ave,'170312922002',0.038317955
4700-5440 S Morgan St,'170318426002',0.091166956
4700-5440 S Morgan St,'170316110001',0.60680835
4700-5440 S Morgan St,'170316120002',0.740767624
7324-7412 S St Louis Ave,'170316611005',0.11910079
7324-7412 S St Louis Ave,'170316611002',0.016029714
2932-2940 W 59th St,'170316308004',0.013532276
2400-2559 W 79th St,'170317001002',0.126884803
2400-2559 W 79th St,'170317005011',0.264773266
6702-6846 W Ardmore Ave,'170311003001',0.146248222
6702-6846 W Ardmore Ave,'170311003003',0.289572901
200-212 W Couch Pl,'170318391001',0.00679084
7632-7660 W Forest Preserve Ave,'170311704004',0.020876017
7632-7660 W Forest Preserve Ave,'170311705001',0.067451145
1806-2000 W Irving Park Rd,'170310501002',0.352250292
1806-2000 W Irving Park Rd,'170310502002',0.030727445
2400-2552 W Ogden Ave,'170318429004',0.27291692
2400-2552 W Ogden Ave,'170318433001',0.120542677
3214-3460 N Osage Ave,'170311707003',0.529502333
2130-2300 W Roosevelt Rd,'170318382002',0.227641962
2130-2300 W Roosevelt Rd,'170312828001',0.0181549
3200-3240 N Ottawa Ave,'170311707002',0.126261396
3210-3242 N Ozanam Ave,'170311707002',0.116384532
3214-3300 N Panama Ave,'170311706001',0.135832171
3200-3444 N Paris Ave,'170311706002',0.48816025
3600-3940 N Pioneer Ave,'170311705004',0.388767257
3600-3940 N Pioneer Ave,'170311705003',0.337054456
3220-3346 N Plainfield Ave,'170311706002',0.245805423
134-140 N Western Ave,'170318378001',0.464678004
8546-8700 S Cottage Grove Ave,'170314402022',0.257880244
8546-8700 S Cottage Grove Ave,'170314407001',0.023812868
9176-9232 S Dr Martin Luther King Jr Dr,'170314903001',0.110879871
2316-2700 W Roosevelt Rd,'170318433001',0.296582684
2316-2700 W Roosevelt Rd,'170312828001',0.147725166
2316-2700 W Roosevelt Rd,'170312827001',0.396003075
9400-9440 S Indiana Ave,'170314903002',0.124842433
2100-2130 S Millard Ave,'170318414002',0.071125729
2100-2324 S Ridgeway Ave,'170318414002',0.084618038
2100-2324 S Ridgeway Ave,'170313006001',0.288677274
2600-2733 W 25th St,'170313012002',0.277589203
2948-3000 W 59th St,'170316308004',0.058551381
402-500 W 95th St,'170317301001',0.181204631
7852-7892 W Cahill Ter,'170311705001',0.110911525
7400-7749 W Forest Preserve Ave,'170311704001',0.013149123
7400-7749 W Forest Preserve Ave,'170311704004',0.484877414
7400-7749 W Forest Preserve Ave,'170311704003',0.150437338
7400-7749 W Forest Preserve Ave,'170311705001',0.310984576
7800-7860 W Forest Preserve Ave,'170311705001',0.049830347
1026-1100 W Leland Ave,'170318307002',0.171182161
2610-2800 W Wilcox St,'170318374001',0.193436218
2610-2800 W Wilcox St,'170318370002',0.033085227
2610-2800 W Wilcox St,'170318374002',0.169819
On N Aberdeen St From W Carroll Ave To W Kinzie St,'170318330001',0.138156779
On N Carpenter St From W Randolph St To W Carroll Ave,'170318330001',0.379647318
On N May St From W Randolph St To W Carroll Ave,'170318330002',0.383714141
On N Racine Ave From W Madison St To W Carroll Ave,'170318330002',0.670726893
On N Green St From W Randolph St To W Kinzie St,'170318330001',0.509130927
On W Lake St From N Racine Ave To N Morgan St,'170318330002',0.192306267
On W Lake St From N Racine Ave To N Morgan St,'170318330001',0.195120882
On E 72nd St From S Kimbark Ave To S Dorchester Ave,'170314304001',0.015451446
On E 72nd St From S Kimbark Ave To S Dorchester Ave,'170314304002',0.187510501
On N Wayne Ave From W Granville Ave To W Devon Ave,'170310302002',0.000100377
On N Wayne Ave From W Granville Ave To W Devon Ave,'170310302001',0.404490827
On N Western Ave From W Maypole Ave To W Lake St,'170318378001',0.07763752
On N Winchester Ave From N Olcott Ave To W Sunnyside Ave,'170318308002',0.122478556
On N Wolcott Ave From W Kinzie St To W Warren Blvd,'170312804001',0.620179379
On N Wolcott Ave From W Kinzie St To W Warren Blvd,'170318381002',0.10031015
On S Carpenter St From W 99th St To W 100th St,'170317306002',0.184510456
On S Cottage Grove Ave From E 86th St To E 87th St,'170314401022',0.199843767
On N Tripp Ave From W Argyle St To W Ainslie St,'170311404002',0.200897151
On S Essex Ave From E 76th St To E 77th St,'170314313023',0.201068069
On S Essex Ave From E 76th St To E 77th St,'170314313012',1.37E-05
On S Kenneth Ave From W Lexington St To W Fifth Ave,'170312610001',0.178027639
On S Kenneth Ave From W Lexington St To W Fifth Ave,'170318430002',0.000941588
On S Kingston Ave From S Anthony Ave To S South Chicago Ave,'170314805003',0.219398877
On S Kingston Ave From S Anthony Ave To S South Chicago Ave,'170314606001',0.004834044
On S Peoria St From W 104th St To W 105th St,'170317307001',0.203618101
On S Princeton Ave From W 115th St To W 116th St,'170315302004',0.202213703
On S Princeton Ave From W 115th St To W 116th St,'170315302005',0.001652625
On S Racine Ave From W 104th St To W 105th St,'170317307002',0.20369154
On S State St From E 104th St To E 104th Pl,'170314910001',0.101429487
On S Eggleston Ave From W 107th St To W 108th St,'170314911002',0.202326818
On S Eggleston Ave From W 107th St To W 108th St,'170314911003',0.000309815
On N Spaulding Ave From W Ardmore Ave To W Hollywood Ave,'170311303003',0.200277329
On S Wallace St From W 101st St To W 102nd St,'170317305003',0.20271926
On N Ridgeway Ave From N Elston Ave To W Belle Plaine Ave,'170311604002',0.025254798
On N Ridgeway Ave From N Elston Ave To W Belle Plaine Ave,'170311604001',0.00144483
On E 79th St From S Clyde Ave To S Merrill Ave,'170314605007',0.099896659
On N Artesian Ave From W Pratt Blvd To W North Shore Ave,'170310206021',0.20439821
On N Rogers Ave From N Honore St To N Clark St,'170310102013',0.084459806
On N Rogers Ave From N Honore St To N Clark St,'170310102021',0.07643344
On N Keating Ave From N Kilpatrick Ave To N Caldwell Ave,'170311203004',0.110576266
On N Keeler Ave From W Belle Plaine Ave To W Irving Park Rd,'170311603003',0.003139762
On N Keeler Ave From W Belle Plaine Ave To W Irving Park Rd,'170311603002',0.201242841
On N Lakewood Ave From W Arthur Ave To W Devon Ave,'170310105031',0.247581409
On N Laramie Ave From W Ferdinand St To W Lake St,'170312516003',0.127390033
On N Laramie Ave From W Ferdinand St To W Lake St,'170312518002',0.069680592
On N Magnolia Ave From N Ridge Ave To W Ardmore Ave,'170310305003',0.409006575
On N Hermitage Ave From W Thome Ave To W Granville Ave,'170310303001',0.134130769
On N Mason Ave From W Washington Blvd To W West End Ave,'170312520003',0.22463383
On N Mason Ave From W Washington Blvd To W West End Ave,'170312520004',0.002057965
On N Meade Ave From W Montrose Ave To W Berteau Ave,'170311505013',0.00198506
On N Meade Ave From W Montrose Ave To W Berteau Ave,'170311505022',0.403892155
On N Merrimac Ave From W Argyle St To W Strong St,'170311103004',0.198798258
On N Merrimac Ave From W Argyle St To W Strong St,'170311103005',0.000211603
On N Oak Park Ave From W Grace St To W Addison St,'170311703001',0.404028859
On N Orange Ave From W School St To W Belmont Ave,'170311707003',0.18598227
On N Paulina St From W Devon Ave To W Highland Ave,'170310303001',0.128073265
On N Magnolia Ave From W Rosemont Ave To W Devon Ave,'170310302001',0.200955661
On N Magnolia Ave From W Rosemont Ave To W Devon Ave,'170310105031',0.001853309
On S Clyde Ave From E 81st St To E 82nd St,'170314605005',0.19871824
On S Central Park Ave From W 26th St To W 28th St,'170313006002',0.001115331
On S Central Park Ave From W 26th St To W 28th St,'170313016001',0.144138023
On S Central Park Ave From W 26th St To W 28th St,'170313017011',0.203967008
On S Central Park Ave From W 26th St To W 28th St,'170313017012',0.05871912
On N Tripp Ave From W Granville Ave To N Sauganash Ave,'170311203001',0.001451439
On N Tripp Ave From W Granville Ave To N Sauganash Ave,'170311203002',0.279234558
On N Wolcott Ave From W Wilson Ave To W Sunnyside Ave,'170318308001',0.002335246
On N Wolcott Ave From W Wilson Ave To W Sunnyside Ave,'170318308002',0.202165617
On N Winchester Ave From W Montrose Ave To W Sunnyside Ave,'170318308003',0.200582251
On N Winchester Ave From W Montrose Ave To W Sunnyside Ave,'170318308002',0.002533292
On N Whipple St From N Lincoln Ave To W Ardmore Ave,'170310207011',0.250431258
On N Western Ave From W Lake St To W Warren Blvd,'170318378001',0.277355246
On S Constance Ave From E 77th St To E 78th St,'170318342001',0.201599144
On S Vernon Ave From E 104th St To E 105th St,'170314909024',0.202451937
On S Vernon Ave From E 104th St To E 105th St,'170314909021',0.001549046
On S Dr Martin Luther King Jr Dr From S Burnside Ave To E 93rd St,'170314903001',0.14836776
On S Emerald Ave From W 106th St To W 107th St,'170314911005',0.203449584
On S Emerald Ave From W 106th St To W 107th St,'170314911004',0.000411598
On S Harvard Ave From W 118th St To W 119th St,'170315302002',0.200340912
On S Harvard Ave From W 118th St To W 119th St,'170315305011',0.000543411
On S Kilbourn Ave From W Lexington St To W Fifth Ave,'170312610001',0.218601428
On S Kilbourn Ave From W Lexington St To W Fifth Ave,'170318430002',4.05E-05
On S Kolmar Ave From W Polk St To W Fifth Ave,'170312610001',0.133667541
On S Michigan Ave From E 102nd St To E 102nd Pl,'170314908005',0.102747829
On S Parnell Ave From W 118th St To W 119th St,'170315302003',0.202079841
On S Parnell Ave From W 118th St To W 119th St,'170315305011',0.003662395
On S Princeton Ave From W 102nd St To W 102nd Pl,'170314907003',0.09531786
On N Talman Ave From W Fargo Ave To W Jarvis Ave,'170310202004',0.000408941
On N Talman Ave From W Fargo Ave To W Jarvis Ave,'170310202002',0.100658285
On S Dearborn St From W Congress Pkwy To W Polk St,'170318391002',0.133126833
On S Dearborn St From W Congress Pkwy To W Polk St,'170318390004',0.251016518
On N Mason Ave From W Berteau Ave To W Belle Plaine Ave,'170311504023',0.000197876
On N Mason Ave From W Berteau Ave To W Belle Plaine Ave,'170311504022',0.2027193
On S Wabash Ave From E 111th St To E 110th St,'170314909012',0.200907638
On E 83rd St From S State St To S Dr Martin Luther King Jr Dr,'170314403004',0.268214523
On E 83rd St From S State St To S Dr Martin Luther King Jr Dr,'170314403005',0.261093417
On E 83rd St From S State St To S Dr Martin Luther King Jr Dr,'170318424001',0.002656274
On E 83rd St From S State St To S Dr Martin Luther King Jr Dr,'170314403002',0.265313073
On N Bernard St From W Granville Ave To W Glenlake Ave,'170311301003',0.197650805
On N Christiana Ave From W Hollywood Ave To W Bryn Mawr Ave,'170311303003',0.009722454
On N Christiana Ave From W Hollywood Ave To W Bryn Mawr Ave,'170311303004',0.193368821
On N Hartland Ct From W Ohio St To W Grand Ave,'170312432002',0.161066416
On N Keeler Ave From W Ainslie St To W Lawrence Ave,'170311404001',0.201512628
On N Kilpatrick Ave From N Knox Ave To N Keating Ave,'170311203004',0.177594103
On N Rockwell St From W Pratt Blvd To W North Shore Ave,'170310206024',0.205056787
On N Lakewood Ave From W Rosemont Ave To W Devon Ave,'170310302001',0.197302283
On N Lakewood Ave From W Rosemont Ave To W Devon Ave,'170310105031',0.001541651
On N Magnolia Ave From W Arthur Ave To W Devon Ave,'170310105031',0.247159721
On N Mayfield Ave From W Lake St To W Corcoran Pl,'170312514004',0.091443171
On N Melvina Ave From W Montrose Ave To W Berteau Ave,'170311505013',0.001756371
On N Melvina Ave From W Montrose Ave To W Berteau Ave,'170311505021',0.405119969
On N Mobile Ave From W Montrose Ave To W Berteau Ave,'170311505021',0.407389245
On N Mobile Ave From W Montrose Ave To W Berteau Ave,'170311505023',0.000211154
On N Normandy Ave From W Higgins Ave To W Berwyn Ave,'170311006002',0.109562207
On N Oliphant Ave From W Pratt Ave To N Olmsted Ave,'170310902004',0.10585134
On N Oliphant Ave From W Pratt Ave To N Olmsted Ave,'170310902003',0.193932643
On N Parkside Ave From W Lake St To W Fulton St,'170312514004',0.001631778
On N Parkside Ave From W Lake St To W Fulton St,'170312520001',0.165030771
On N Leclaire Ave From W Chicago Ave To W Erie St,'170312516001',0.215031872
